timestamp,machine_id,line,machine_family,temperature_c,vibration_mm_s,pressure_bar,current_amp,rul_days,anomaly_score
2026-01-12T16:00:00Z,MA-03,Line-A,Press,66.67,4.39,7.45,109.08,43.1,55.4
2026-01-12T16:00:00Z,MA-04,Line-A,Press,69.59,3.37,8.83,115.78,23.2,31.4
2026-01-12T16:00:00Z,MB-01,Line-B,CNC,71.01,1.92,8.69,116.04,3.9,69.8
2026-01-12T16:00:00Z,MB-02,Line-B,CNC,73.21,3.11,7.96,101.49,24.0,17.0
2026-01-12T16:00:00Z,MB-03,Line-B,CNC,69.15,4.25,7.89,146.05,36.7,31.4
2026-01-12T16:00:00Z,MB-04,Line-B,CNC,62.02,5.4,7.25,128.72,21.4,46.2
2026-01-12T16:00:00Z,MC-01,Line-C,HeatTreat,68.79,1.76,7.2,124.04,8.1,74.3
2026-01-12T16:00:00Z,MC-02,Line-C,HeatTreat,71.42,3.78,8.92,127.42,39.9,23.1
2026-01-12T16:00:00Z,MC-03,Line-C,HeatTreat,63.56,4.56,8.71,125.64,38.3,27.6
2026-01-12T16:00:00Z,MC-04,Line-C,HeatTreat,73.39,5.29,6.72,96.81,9.4,75.8
2026-01-12T16:00:00Z,MD-01,Line-D,Assembly,69.29,4.1,9.18,120.79,32.9,19.2
2026-01-12T16:00:00Z,MD-02,Line-D,Assembly,78.84,6.33,8.06,107.66,19.3,38.4
2026-01-12T16:00:00Z,MD-03,Line-D,Assembly,68.62,3.01,7.66,100.73,16.3,34.1
2026-01-12T16:00:00Z,MD-04,Line-D,Assembly,77.53,5.4,8.47,100.6,20.7,37.3
2026-01-12T17:00:00Z,MA-01,Line-A,Press,70.84,7.51,8.38,120.0,11.4,63.2
2026-01-12T17:00:00Z,MA-02,Line-A,Press,74.22,4.55,8.15,110.14,8.7,48.9
2026-01-12T17:00:00Z,MA-03,Line-A,Press,65.27,3.49,8.58,94.82,6.0,57.6
2026-01-12T17:00:00Z,MA-04,Line-A,Press,74.47,8.06,7.62,140.11,17.6,47.9
2026-01-12T17:00:00Z,MB-01,Line-B,CNC,71.79,1.4,8.65,130.02,15.4,25.0
2026-01-12T17:00:00Z,MB-02,Line-B,CNC,67.05,3.81,8.3,98.43,31.3,40.9
2026-01-12T17:00:00Z,MB-03,Line-B,CNC,71.89,4.31,7.72,116.03,40.4,54.1
2026-01-12T17:00:00Z,MB-04,Line-B,CNC,70.03,3.4,8.0,126.54,22.8,21.9
2026-01-12T17:00:00Z,MC-01,Line-C,HeatTreat,63.75,4.86,9.46,125.74,27.4,57.3
2026-01-12T17:00:00Z,MC-02,Line-C,HeatTreat,72.14,4.23,8.36,116.67,21.2,33.8
2026-01-12T17:00:00Z,MC-03,Line-C,HeatTreat,73.05,3.02,9.52,103.9,29.3,50.5
2026-01-12T17:00:00Z,MC-04,Line-C,HeatTreat,74.04,1.4,9.0,150.36,22.8,38.4
2026-01-12T17:00:00Z,MD-01,Line-D,Assembly,68.83,5.61,8.28,108.14,26.2,47.5
2026-01-12T17:00:00Z,MD-02,Line-D,Assembly,78.43,5.26,7.85,81.17,17.7,70.3
2026-01-12T17:00:00Z,MD-03,Line-D,Assembly,63.29,1.4,7.46,160.54,16.8,44.5
2026-01-12T17:00:00Z,MD-04,Line-D,Assembly,72.06,2.65,8.38,117.64,9.2,30.3
2026-01-12T18:00:00Z,MA-01,Line-A,Press,73.58,2.94,8.2,130.36,9.4,24.3
2026-01-12T18:00:00Z,MA-02,Line-A,Press,75.87,4.61,8.01,123.81,19.1,35.8
2026-01-12T18:00:00Z,MA-03,Line-A,Press,71.49,3.61,7.21,118.7,54.0,65.7
2026-01-12T18:00:00Z,MA-04,Line-A,Press,73.76,4.19,7.11,104.91,10.0,35.9
2026-01-12T18:00:00Z,MB-01,Line-B,CNC,72.2,3.62,7.33,120.16,21.1,62.8
2026-01-12T18:00:00Z,MB-02,Line-B,CNC,73.17,1.4,8.06,112.61,29.4,47.3
2026-01-12T18:00:00Z,MB-03,Line-B,CNC,81.05,4.52,6.81,133.19,32.9,41.1
2026-01-12T18:00:00Z,MB-04,Line-B,CNC,77.91,5.25,9.26,124.55,31.8,20.2
2026-01-12T18:00:00Z,MC-01,Line-C,HeatTreat,78.49,5.85,8.42,130.2,26.4,54.1
2026-01-12T18:00:00Z,MC-02,Line-C,HeatTreat,60.76,4.33,8.61,101.8,38.5,34.2
2026-01-12T18:00:00Z,MC-03,Line-C,HeatTreat,67.78,5.39,8.58,160.03,11.1,62.0
2026-01-12T18:00:00Z,MC-04,Line-C,HeatTreat,77.25,3.66,6.94,129.92,11.6,45.2
2026-01-12T18:00:00Z,MD-01,Line-D,Assembly,77.3,3.65,8.01,110.11,35.4,20.9
2026-01-12T18:00:00Z,MD-02,Line-D,Assembly,69.32,4.3,7.84,81.93,21.1,14.9
2026-01-12T18:00:00Z,MD-03,Line-D,Assembly,69.05,4.38,9.61,136.28,9.6,51.6
2026-01-12T18:00:00Z,MD-04,Line-D,Assembly,61.79,3.44,8.8,123.43,49.9,71.7
2026-01-12T19:00:00Z,MA-01,Line-A,Press,68.94,2.46,8.85,87.98,53.0,0
2026-01-12T19:00:00Z,MA-02,Line-A,Press,70.23,2.33,10.66,101.41,21.3,26.4
2026-01-12T19:00:00Z,MA-03,Line-A,Press,69.06,4.38,7.88,133.75,28.1,19.8
2026-01-12T19:00:00Z,MA-04,Line-A,Press,66.96,2.39,6.43,120.0,16.3,29.5
2026-01-12T19:00:00Z,MB-01,Line-B,CNC,69.61,1.52,7.88,125.31,27.0,44.1
2026-01-12T19:00:00Z,MB-02,Line-B,CNC,73.26,2.06,9.12,120.12,29.9,43.3
2026-01-12T19:00:00Z,MB-03,Line-B,CNC,75.39,1.43,8.49,104.28,14.8,40.5
2026-01-12T19:00:00Z,MB-04,Line-B,CNC,70.11,3.4,7.55,106.38,27.2,29.2
2026-01-12T19:00:00Z,MC-01,Line-C,HeatTreat,77.01,3.33,8.54,142.3,13.9,57.5
2026-01-12T19:00:00Z,MC-02,Line-C,HeatTreat,76.11,1.4,6.94,121.86,29.8,48.1
2026-01-12T19:00:00Z,MC-03,Line-C,HeatTreat,72.29,5.57,8.3,125.49,37.3,40.1
2026-01-12T19:00:00Z,MC-04,Line-C,HeatTreat,84.43,4.64,9.45,103.14,7.3,81.2
2026-01-12T19:00:00Z,MD-01,Line-D,Assembly,70.23,5.44,7.87,106.77,37.1,17.0
2026-01-12T19:00:00Z,MD-02,Line-D,Assembly,69.38,3.1,9.92,119.59,22.9,18.2
2026-01-12T19:00:00Z,MD-03,Line-D,Assembly,73.45,5.28,7.15,167.29,2,52.7
2026-01-12T19:00:00Z,MD-04,Line-D,Assembly,66.86,4.75,9.03,131.17,19.5,30.0
2026-01-12T20:00:00Z,MA-01,Line-A,Press,73.29,3.89,5.19,120.99,16.0,38.9
2026-01-12T20:00:00Z,MA-02,Line-A,Press,72.73,6.63,10.4,118.56,14.5,44.1
2026-01-12T20:00:00Z,MA-03,Line-A,Press,75.47,5.21,10.28,145.99,35.2,20.2
2026-01-12T20:00:00Z,MA-04,Line-A,Press,76.92,2.07,7.48,105.36,23.2,12.4
2026-01-12T20:00:00Z,MB-01,Line-B,CNC,75.92,2.94,8.71,112.48,26.7,20.5
2026-01-12T20:00:00Z,MB-02,Line-B,CNC,64.95,3.07,7.69,127.58,24.8,24.2
2026-01-12T20:00:00Z,MB-03,Line-B,CNC,74.81,4.21,7.96,108.44,20.1,49.8
2026-01-12T20:00:00Z,MB-04,Line-B,CNC,78.02,4.51,8.34,122.94,16.7,37.3
2026-01-12T20:00:00Z,MC-01,Line-C,HeatTreat,68.62,3.16,8.98,104.45,13.0,24.1
2026-01-12T20:00:00Z,MC-02,Line-C,HeatTreat,71.95,2.44,8.74,134.27,11.9,52.0
2026-01-12T20:00:00Z,MC-03,Line-C,HeatTreat,79.01,1.94,9.71,108.21,14.2,33.7
2026-01-12T20:00:00Z,MC-04,Line-C,HeatTreat,76.29,2.01,8.93,114.71,20.0,52.9
2026-01-12T20:00:00Z,MD-01,Line-D,Assembly,61.98,4.8,7.57,107.17,17.0,46.0
2026-01-12T20:00:00Z,MD-02,Line-D,Assembly,64.85,1.88,8.56,109.64,8.7,63.2
2026-01-12T20:00:00Z,MD-03,Line-D,Assembly,76.01,3.27,8.42,96.39,18.2,61.8
2026-01-12T20:00:00Z,MD-04,Line-D,Assembly,74.7,3.87,8.29,118.58,24.5,35.1
2026-01-12T21:00:00Z,MA-01,Line-A,Press,73.12,3.48,7.37,141.93,27.1,76.9
2026-01-12T21:00:00Z,MA-02,Line-A,Press,71.87,3.99,7.59,141.12,24.9,26.6
2026-01-12T21:00:00Z,MA-03,Line-A,Press,69.37,2.58,7.2,122.46,15.5,3.3
2026-01-12T21:00:00Z,MA-04,Line-A,Press,72.79,2.92,7.24,96.21,12.1,42.9
2026-01-12T21:00:00Z,MB-01,Line-B,CNC,60.6,4.06,6.63,121.74,33.0,44.3
2026-01-12T21:00:00Z,MB-02,Line-B,CNC,66.24,2.41,9.31,87.42,27.1,35.6
2026-01-12T21:00:00Z,MB-03,Line-B,CNC,74.64,6.06,8.02,143.73,11.7,38.9
2026-01-12T21:00:00Z,MB-04,Line-B,CNC,66.44,4.91,8.81,112.95,21.9,40.3
2026-01-12T21:00:00Z,MC-01,Line-C,HeatTreat,61.52,3.94,9.41,93.96,35.3,57.5
2026-01-12T21:00:00Z,MC-02,Line-C,HeatTreat,78.28,5.06,8.65,99.41,20.4,27.5
2026-01-12T21:00:00Z,MC-03,Line-C,HeatTreat,78.65,4.9,8.06,102.23,60.4,27.5
2026-01-12T21:00:00Z,MC-04,Line-C,HeatTreat,70.22,3.66,9.7,103.24,23.7,24.9
2026-01-12T21:00:00Z,MD-01,Line-D,Assembly,73.42,5.57,7.28,120.94,23.6,29.9
2026-01-12T21:00:00Z,MD-02,Line-D,Assembly,68.15,3.19,7.89,124.02,26.4,22.4
2026-01-12T21:00:00Z,MD-03,Line-D,Assembly,77.14,3.46,7.22,134.64,21.0,37.1
2026-01-12T21:00:00Z,MD-04,Line-D,Assembly,66.78,2.99,7.14,134.86,6.5,18.1
2026-01-12T22:00:00Z,MA-01,Line-A,Press,63.93,6.02,8.56,120.88,27.4,55.3
2026-01-12T22:00:00Z,MA-02,Line-A,Press,66.31,4.96,8.23,140.7,15.0,37.1
2026-01-12T22:00:00Z,MA-03,Line-A,Press,74.87,3.54,8.63,121.17,12.2,39.1
2026-01-12T22:00:00Z,MA-04,Line-A,Press,69.96,3.08,8.3,70.42,21.7,77.1
2026-01-12T22:00:00Z,MB-01,Line-B,CNC,77.22,2.44,7.48,124.22,24.5,49.7
2026-01-12T22:00:00Z,MB-02,Line-B,CNC,72.11,4.1,7.46,121.08,22.1,53.3
2026-01-12T22:00:00Z,MB-03,Line-B,CNC,65.34,3.51,8.82,73.93,20.6,45.3
2026-01-12T22:00:00Z,MB-04,Line-B,CNC,61.19,5.35,7.85,100.84,2,31.7
2026-01-12T22:00:00Z,MC-01,Line-C,HeatTreat,74.09,3.58,8.51,117.32,16.0,52.0
2026-01-12T22:00:00Z,MC-02,Line-C,HeatTreat,70.89,3.38,8.78,114.76,13.4,77.7
2026-01-12T22:00:00Z,MC-03,Line-C,HeatTreat,73.71,4.0,8.27,128.91,16.4,41.9
2026-01-12T22:00:00Z,MC-04,Line-C,HeatTreat,79.41,5.28,8.08,120.44,6.7,38.6
2026-01-12T22:00:00Z,MD-01,Line-D,Assembly,70.19,2.37,8.85,86.5,30.6,12.2
2026-01-12T22:00:00Z,MD-02,Line-D,Assembly,63.85,3.09,9.47,125.5,2,60.6
2026-01-12T22:00:00Z,MD-03,Line-D,Assembly,64.73,4.75,10.44,146.97,27.8,66.6
2026-01-12T22:00:00Z,MD-04,Line-D,Assembly,73.88,1.4,10.64,96.5,23.1,45.0
2026-01-12T23:00:00Z,MA-01,Line-A,Press,63.24,3.97,9.33,90.5,11.0,42.1
2026-01-12T23:00:00Z,MA-02,Line-A,Press,71.44,6.16,8.03,123.26,11.5,31.0
2026-01-12T23:00:00Z,MA-03,Line-A,Press,75.88,5.88,9.36,113.3,10.5,57.1
2026-01-12T23:00:00Z,MA-04,Line-A,Press,89.95,5.08,6.74,130.32,1,100
2026-01-12T23:00:00Z,MB-01,Line-B,CNC,71.11,3.27,6.31,116.74,46.4,28.3
2026-01-12T23:00:00Z,MB-02,Line-B,CNC,69.11,3.59,8.16,102.81,20.2,38.9
2026-01-12T23:00:00Z,MB-03,Line-B,CNC,80.78,5.65,7.73,143.02,12.8,51.6
2026-01-12T23:00:00Z,MB-04,Line-B,CNC,71.12,3.47,7.18,113.31,30.2,41.0
2026-01-12T23:00:00Z,MC-01,Line-C,HeatTreat,73.03,2.87,6.43,137.07,47.8,32.5
2026-01-12T23:00:00Z,MC-02,Line-C,HeatTreat,79.59,6.85,8.75,120.77,6.6,54.4
2026-01-12T23:00:00Z,MC-03,Line-C,HeatTreat,63.77,4.81,9.06,93.42,35.1,2.9
2026-01-12T23:00:00Z,MC-04,Line-C,HeatTreat,70.26,4.02,5.24,142.43,22.2,57.3
2026-01-12T23:00:00Z,MD-01,Line-D,Assembly,70.23,5.39,8.35,102.65,18.4,99.7
2026-01-12T23:00:00Z,MD-02,Line-D,Assembly,71.09,4.14,10.79,108.03,18.9,31.9
2026-01-12T23:00:00Z,MD-03,Line-D,Assembly,71.67,2.99,7.6,116.71,46.6,55.8
2026-01-12T23:00:00Z,MD-04,Line-D,Assembly,66.52,2.81,8.32,124.28,30.7,52.7
2026-01-13T00:00:00Z,MA-01,Line-A,Press,69.29,4.52,7.42,92.21,22.1,52.4
2026-01-13T00:00:00Z,MA-02,Line-A,Press,74.52,1.4,7.28,88.94,21.2,45.2
2026-01-13T00:00:00Z,MA-03,Line-A,Press,76.54,1.4,7.47,102.3,36.6,25.9
2026-01-13T00:00:00Z,MA-04,Line-A,Press,62.54,5.16,7.95,98.14,21.3,40.5
2026-01-13T00:00:00Z,MB-01,Line-B,CNC,65.6,3.82,8.95,116.35,57.6,48.3
2026-01-13T00:00:00Z,MB-02,Line-B,CNC,69.53,6.12,9.28,101.72,34.3,40.3
2026-01-13T00:00:00Z,MB-03,Line-B,CNC,54.25,6.32,7.06,136.99,27.7,39.7
2026-01-13T00:00:00Z,MB-04,Line-B,CNC,74.54,3.23,7.89,100.42,34.4,48.8
2026-01-13T00:00:00Z,MC-01,Line-C,HeatTreat,67.08,3.35,7.14,117.26,19.1,48.1
2026-01-13T00:00:00Z,MC-02,Line-C,HeatTreat,80.76,4.77,7.49,144.72,25.6,71.5
2026-01-13T00:00:00Z,MC-03,Line-C,HeatTreat,69.76,4.95,6.43,107.73,13.4,68.1
2026-01-13T00:00:00Z,MC-04,Line-C,HeatTreat,75.86,2.95,7.98,122.31,26.3,9.8
2026-01-13T00:00:00Z,MD-01,Line-D,Assembly,73.18,5.61,7.47,121.47,1,98.2
2026-01-13T00:00:00Z,MD-02,Line-D,Assembly,68.36,4.7,8.42,135.14,12.1,55.8
2026-01-13T00:00:00Z,MD-03,Line-D,Assembly,67.33,3.87,8.56,138.94,7.8,67.7
2026-01-13T00:00:00Z,MD-04,Line-D,Assembly,73.18,3.05,10.28,124.11,20.9,48.6
2026-01-13T01:00:00Z,MA-01,Line-A,Press,68.76,6.35,8.16,126.86,22.0,52.2
2026-01-13T01:00:00Z,MA-02,Line-A,Press,74.45,3.19,7.9,123.27,39.9,19.3
2026-01-13T01:00:00Z,MA-03,Line-A,Press,75.07,5.3,8.35,104.72,13.0,36.6
2026-01-13T01:00:00Z,MA-04,Line-A,Press,67.81,4.51,9.57,114.23,5.3,18.7
2026-01-13T01:00:00Z,MB-01,Line-B,CNC,73.07,4.1,8.43,119.76,34.1,63.3
2026-01-13T01:00:00Z,MB-02,Line-B,CNC,63.98,6.62,9.33,123.19,16.1,80.6
2026-01-13T01:00:00Z,MB-03,Line-B,CNC,66.79,1.68,8.46,110.45,29.5,24.2
2026-01-13T01:00:00Z,MB-04,Line-B,CNC,88.41,6.03,8.23,104.53,26.2,72.0
2026-01-13T01:00:00Z,MC-01,Line-C,HeatTreat,74.79,3.41,7.98,94.29,5.5,33.4
2026-01-13T01:00:00Z,MC-02,Line-C,HeatTreat,71.32,2.6,8.8,116.8,38.1,3.6
2026-01-13T01:00:00Z,MC-03,Line-C,HeatTreat,70.49,4.49,9.23,147.41,2,69.0
2026-01-13T01:00:00Z,MC-04,Line-C,HeatTreat,72.41,2.0,7.72,114.96,17.8,34.8
2026-01-13T01:00:00Z,MD-01,Line-D,Assembly,68.85,6.22,9.94,120.49,15.0,64.4
2026-01-13T01:00:00Z,MD-02,Line-D,Assembly,64.8,4.05,8.8,113.22,35.3,67.9
2026-01-13T01:00:00Z,MD-03,Line-D,Assembly,74.76,2.21,9.19,92.51,20.5,17.9
2026-01-13T01:00:00Z,MD-04,Line-D,Assembly,69.11,3.1,8.5,134.21,13.5,40.5
2026-01-13T02:00:00Z,MA-01,Line-A,Press,66.67,3.52,8.35,117.23,40.2,38.5
2026-01-13T02:00:00Z,MA-02,Line-A,Press,69.44,4.24,6.74,103.76,14.2,16.8
2026-01-13T02:00:00Z,MA-03,Line-A,Press,72.94,3.9,7.65,96.19,24.0,38.9
2026-01-13T02:00:00Z,MA-04,Line-A,Press,70.52,5.0,10.23,135.9,21.4,45.9
2026-01-13T02:00:00Z,MB-01,Line-B,CNC,66.59,1.91,7.76,121.41,15.7,46.4
2026-01-13T02:00:00Z,MB-02,Line-B,CNC,72.11,4.44,9.28,131.0,28.8,76.1
2026-01-13T02:00:00Z,MB-03,Line-B,CNC,67.96,4.05,6.48,85.34,16.3,31.1
2026-01-13T02:00:00Z,MB-04,Line-B,CNC,59.67,4.89,10.39,122.23,46.7,26.6
2026-01-13T02:00:00Z,MC-01,Line-C,HeatTreat,84.56,5.88,7.23,126.89,20.8,63.1
2026-01-13T02:00:00Z,MC-02,Line-C,HeatTreat,66.76,4.72,9.22,102.18,24.9,52.3
2026-01-13T02:00:00Z,MC-03,Line-C,HeatTreat,73.42,2.28,7.29,122.11,30.3,55.5
2026-01-13T02:00:00Z,MC-04,Line-C,HeatTreat,75.86,2.8,9.03,105.98,62.2,37.9
2026-01-13T02:00:00Z,MD-01,Line-D,Assembly,83.14,4.63,7.87,97.03,11.8,69.3
2026-01-13T02:00:00Z,MD-02,Line-D,Assembly,71.07,3.05,7.66,92.43,11.5,35.9
2026-01-13T02:00:00Z,MD-03,Line-D,Assembly,67.11,2.86,8.57,115.69,17.2,55.9
2026-01-13T02:00:00Z,MD-04,Line-D,Assembly,76.01,1.4,8.68,117.2,14.0,41.9
2026-01-13T03:00:00Z,MA-01,Line-A,Press,67.67,1.4,8.37,116.05,35.7,82.8
2026-01-13T03:00:00Z,MA-02,Line-A,Press,80.07,6.05,8.76,90.76,17.1,29.6
2026-01-13T03:00:00Z,MA-03,Line-A,Press,71.36,6.76,7.29,96.71,18.9,81.9
2026-01-13T03:00:00Z,MA-04,Line-A,Press,71.66,3.37,7.91,111.86,46.4,16.7
2026-01-13T03:00:00Z,MB-01,Line-B,CNC,69.35,2.85,9.64,102.65,11.7,37.4
2026-01-13T03:00:00Z,MB-02,Line-B,CNC,67.14,2.06,6.38,126.91,35.7,22.3
2026-01-13T03:00:00Z,MB-03,Line-B,CNC,72.3,4.99,10.42,123.79,30.6,72.9
2026-01-13T03:00:00Z,MB-04,Line-B,CNC,77.46,3.92,7.59,97.46,26.5,31.3
2026-01-13T03:00:00Z,MC-01,Line-C,HeatTreat,65.35,3.02,7.45,127.88,31.2,36.2
2026-01-13T03:00:00Z,MC-02,Line-C,HeatTreat,60.91,3.52,7.35,96.95,30.9,45.2
2026-01-13T03:00:00Z,MC-03,Line-C,HeatTreat,72.57,3.85,8.02,119.11,3.8,50.2
2026-01-13T03:00:00Z,MC-04,Line-C,HeatTreat,74.77,5.95,7.21,118.13,28.9,15.0
2026-01-13T03:00:00Z,MD-01,Line-D,Assembly,72.66,4.66,9.51,104.64,44.6,13.0
2026-01-13T03:00:00Z,MD-02,Line-D,Assembly,73.33,5.16,9.4,100.77,38.6,70.4
2026-01-13T03:00:00Z,MD-03,Line-D,Assembly,73.38,2.74,8.03,104.26,40.5,32.1
2026-01-13T03:00:00Z,MD-04,Line-D,Assembly,63.34,1.56,8.87,129.99,39.4,40.1
2026-01-13T04:00:00Z,MA-01,Line-A,Press,71.41,3.07,6.51,111.06,17.5,29.5
2026-01-13T04:00:00Z,MA-02,Line-A,Press,74.35,3.46,7.04,126.49,7.7,47.0
2026-01-13T04:00:00Z,MA-03,Line-A,Press,72.82,2.14,7.54,118.24,18.4,56.9
2026-01-13T04:00:00Z,MA-04,Line-A,Press,67.06,4.73,9.89,107.47,51.6,21.1
2026-01-13T04:00:00Z,MB-01,Line-B,CNC,61.23,5.42,7.83,107.91,24.8,50.2
2026-01-13T04:00:00Z,MB-02,Line-B,CNC,78.49,1.4,9.39,108.35,3.6,66.4
2026-01-13T04:00:00Z,MB-03,Line-B,CNC,83.27,6.76,8.53,147.63,12.6,100
2026-01-13T04:00:00Z,MB-04,Line-B,CNC,68.4,3.63,8.71,120.79,34.3,38.9
2026-01-13T04:00:00Z,MC-01,Line-C,HeatTreat,59.58,2.36,7.04,110.79,32.0,12.5
2026-01-13T04:00:00Z,MC-02,Line-C,HeatTreat,74.03,2.37,8.27,113.22,41.4,42.2
2026-01-13T04:00:00Z,MC-03,Line-C,HeatTreat,79.24,4.64,9.1,105.95,7.1,47.6
2026-01-13T04:00:00Z,MC-04,Line-C,HeatTreat,75.05,2.78,7.34,68.66,9.1,66.6
2026-01-13T04:00:00Z,MD-01,Line-D,Assembly,65.5,6.14,7.76,119.4,36.1,21.6
2026-01-13T04:00:00Z,MD-02,Line-D,Assembly,69.7,5.81,6.89,96.64,35.6,55.1
2026-01-13T04:00:00Z,MD-03,Line-D,Assembly,94.37,7.59,9.95,109.09,10.7,71.1
2026-01-13T04:00:00Z,MD-04,Line-D,Assembly,64.74,2.23,7.68,107.77,31.0,58.1
2026-01-13T05:00:00Z,MA-01,Line-A,Press,91.71,6.63,8.79,106.66,23.6,90.5
2026-01-13T05:00:00Z,MA-02,Line-A,Press,68.83,4.83,8.24,106.68,30.1,66.8
2026-01-13T05:00:00Z,MA-03,Line-A,Press,77.18,4.92,9.07,114.46,35.2,18.3
2026-01-13T05:00:00Z,MA-04,Line-A,Press,67.87,4.84,6.71,115.5,11.5,70.6
2026-01-13T05:00:00Z,MB-01,Line-B,CNC,73.81,4.59,7.79,119.04,31.8,57.7
2026-01-13T05:00:00Z,MB-02,Line-B,CNC,70.61,9.38,5.47,131.65,19.9,44.7
2026-01-13T05:00:00Z,MB-03,Line-B,CNC,68.15,3.76,6.85,131.47,41.7,11.9
2026-01-13T05:00:00Z,MB-04,Line-B,CNC,68.42,5.22,9.51,109.56,33.3,53.4
2026-01-13T05:00:00Z,MC-01,Line-C,HeatTreat,71.93,5.62,7.72,165.14,21.4,21.1
2026-01-13T05:00:00Z,MC-02,Line-C,HeatTreat,76.76,5.37,6.91,110.68,30.5,60.5
2026-01-13T05:00:00Z,MC-03,Line-C,HeatTreat,69.97,5.09,8.51,112.56,32.6,18.8
2026-01-13T05:00:00Z,MC-04,Line-C,HeatTreat,61.01,5.05,7.29,113.2,35.6,40.5
2026-01-13T05:00:00Z,MD-01,Line-D,Assembly,78.3,7.36,7.04,96.97,3.5,70.3
2026-01-13T05:00:00Z,MD-02,Line-D,Assembly,64.35,4.54,7.7,132.25,25.7,51.4
2026-01-13T05:00:00Z,MD-03,Line-D,Assembly,76.98,6.77,10.2,157.54,11.7,49.2
2026-01-13T05:00:00Z,MD-04,Line-D,Assembly,65.86,3.95,8.19,134.14,43.0,21.3
2026-01-13T06:00:00Z,MA-01,Line-A,Press,80.62,1.4,7.95,138.94,29.8,35.6
2026-01-13T06:00:00Z,MA-02,Line-A,Press,73.56,4.14,9.96,81.64,40.7,5.4
2026-01-13T06:00:00Z,MA-03,Line-A,Press,74.19,2.53,8.41,86.84,4.6,0
2026-01-13T06:00:00Z,MA-04,Line-A,Press,67.57,3.89,9.34,119.18,2,39.9
2026-01-13T06:00:00Z,MB-01,Line-B,CNC,63.48,2.06,8.28,108.52,35.4,78.2
2026-01-13T06:00:00Z,MB-02,Line-B,CNC,66.47,5.82,7.0,132.16,31.0,57.2
2026-01-13T06:00:00Z,MB-03,Line-B,CNC,69.07,2.71,9.52,114.26,15.8,52.3
2026-01-13T06:00:00Z,MB-04,Line-B,CNC,77.69,1.4,7.41,86.6,36.7,20.8
2026-01-13T06:00:00Z,MC-01,Line-C,HeatTreat,73.02,4.7,10.01,102.86,39.6,66.7
2026-01-13T06:00:00Z,MC-02,Line-C,HeatTreat,68.61,4.63,9.6,133.85,20.9,47.2
2026-01-13T06:00:00Z,MC-03,Line-C,HeatTreat,68.44,4.04,8.37,124.74,4.0,46.1
2026-01-13T06:00:00Z,MC-04,Line-C,HeatTreat,80.29,4.8,6.65,100.15,16.4,42.9
2026-01-13T06:00:00Z,MD-01,Line-D,Assembly,62.19,3.42,7.54,104.93,21.5,52.1
2026-01-13T06:00:00Z,MD-02,Line-D,Assembly,68.59,3.03,9.09,142.42,32.1,49.8
2026-01-13T06:00:00Z,MD-03,Line-D,Assembly,74.97,1.77,8.06,130.22,13.4,71.3
2026-01-13T06:00:00Z,MD-04,Line-D,Assembly,77.29,3.97,9.19,136.43,25.4,0
2026-01-13T07:00:00Z,MA-01,Line-A,Press,75.86,1.4,8.55,126.8,10.5,2.6
2026-01-13T07:00:00Z,MA-02,Line-A,Press,64.02,3.08,8.54,128.73,39.9,20.6
2026-01-13T07:00:00Z,MA-03,Line-A,Press,64.14,2.68,8.12,134.8,31.0,86.2
2026-01-13T07:00:00Z,MA-04,Line-A,Press,72.45,3.01,7.61,133.4,8.7,20.4
2026-01-13T07:00:00Z,MB-01,Line-B,CNC,67.83,2.34,8.63,141.81,25.1,51.9
2026-01-13T07:00:00Z,MB-02,Line-B,CNC,58.2,3.8,7.43,122.48,54.5,55.5
2026-01-13T07:00:00Z,MB-03,Line-B,CNC,65.61,2.85,6.71,123.29,16.2,44.0
2026-01-13T07:00:00Z,MB-04,Line-B,CNC,78.76,1.81,8.85,97.49,31.2,38.2
2026-01-13T07:00:00Z,MC-01,Line-C,HeatTreat,71.01,1.4,8.57,140.02,33.2,50.9
2026-01-13T07:00:00Z,MC-02,Line-C,HeatTreat,71.19,2.86,9.1,106.52,34.8,26.4
2026-01-13T07:00:00Z,MC-03,Line-C,HeatTreat,71.36,4.5,6.39,108.31,30.2,66.1
2026-01-13T07:00:00Z,MC-04,Line-C,HeatTreat,68.58,4.65,7.38,116.26,27.3,37.6
2026-01-13T07:00:00Z,MD-01,Line-D,Assembly,67.2,6.33,8.38,146.72,29.9,35.0
2026-01-13T07:00:00Z,MD-02,Line-D,Assembly,71.29,6.81,7.61,119.2,48.4,43.6
2026-01-13T07:00:00Z,MD-03,Line-D,Assembly,73.16,2.67,8.22,116.99,21.6,33.2
2026-01-13T07:00:00Z,MD-04,Line-D,Assembly,86.81,8.87,7.17,136.04,1,78.2
2026-01-13T08:00:00Z,MA-01,Line-A,Press,74.25,3.24,7.28,146.93,25.1,0
2026-01-13T08:00:00Z,MA-02,Line-A,Press,65.78,2.4,7.61,127.76,34.2,52.3
2026-01-13T08:00:00Z,MA-03,Line-A,Press,72.48,2.54,8.57,118.81,21.7,42.4
2026-01-13T08:00:00Z,MA-04,Line-A,Press,73.13,3.2,9.6,106.37,31.6,47.6
2026-01-13T08:00:00Z,MB-01,Line-B,CNC,72.74,3.03,8.72,168.28,34.8,27.2
2026-01-13T08:00:00Z,MB-02,Line-B,CNC,71.44,4.16,6.19,106.81,37.8,77.1
